names,log2FC_pseudobulk,pval,pvals_adj,sex
Egfr,-0.1348288,0.80341786,0.9578920534143898,Male
CG3348,0.26634216,0.8036903,0.9578920534143898,Male
Nost,0.09302473,0.8036989,0.9578920534143898,Male
CG1092,-0.1677177,0.804318,0.9578920534143898,Male
Jhbp13,-0.47447014,0.80530393,0.9578920534143898,Male
CG10462,0.28013492,0.8054489,0.9578920534143898,Male
RhoGAP18B,0.056344032,0.80596495,0.9578920534143898,Male
Six4,-0.12029171,0.80601287,0.9578920534143898,Male
scaRNA:MeU5-C46,0.14881647,0.80601305,0.9578920534143898,Male
Est-6,-0.30756497,0.8063336,0.9578920534143898,Male
Hpd,0.14887905,0.8065609,0.9578920534143898,Male
CG14696,0.11073637,0.8068426,0.9578920534143898,Male
CG14245,0.34787464,0.8069367,0.9578920534143898,Male
knk,-0.10864675,0.80700827,0.9578920534143898,Male
wisp,-0.14755964,0.8075041,0.9578920534143898,Male
ken,-0.029641628,0.80775356,0.9578920534143898,Male
BomS2,-0.38890243,0.8084593,0.9578920534143898,Male
su(r),-0.06823444,0.80884385,0.9578920534143898,Male
EbpIII,-0.32693338,0.8105411,0.9578920534143898,Male
Cph,-0.082886696,0.8105735,0.9578920534143898,Male
iav,-0.06341958,0.810693,0.9578920534143898,Male
disco,0.052880764,0.81074595,0.9578920534143898,Male
Nckx30C,-0.07658577,0.8120744,0.9578920534143898,Male
CG5404,0.12501717,0.81283474,0.9578920534143898,Male
MFS14,0.091100216,0.81332546,0.9578920534143898,Male
CG5773,0.2006495,0.81427705,0.9578920534143898,Male
GstE12,-0.062079906,0.81503415,0.9578920534143898,Male
Galphai,0.08112526,0.8155569,0.9578920534143898,Male
beat-Ic,-0.022747993,0.8161483,0.9578920534143898,Male
Obp8a,-0.059285402,0.81642586,0.9578920534143898,Male
emp,0.09662461,0.81672424,0.9578920534143898,Male
CG12116,0.14934158,0.81677747,0.9578920534143898,Male
Cyp6w1,0.04468751,0.81766105,0.9578920534143898,Male
edl,0.074308395,0.8179556,0.9578920534143898,Male
Gpa2,0.63152933,0.8180102,0.9578920534143898,Male
dpr1,-0.07918167,0.81827664,0.9578920534143898,Male
CG4269,-0.08197856,0.81844103,0.9578920534143898,Male
CG43658,0.04718685,0.8211094,0.9578920534143898,Male
asRNA:CR45875,0.05581808,0.8217958,0.9578920534143898,Male
CG6125,-0.15010548,0.82394195,0.9578920534143898,Male
KFase,-0.092317104,0.8246011,0.9578920534143898,Male
erm,-0.06277704,0.8250406,0.9578920534143898,Male
CG14687,0.082056046,0.82509863,0.9578920534143898,Male
RhoL,-0.07549572,0.82518697,0.9578920534143898,Male
CG9150,0.13727975,0.8263382,0.9578920534143898,Male
CG1208,-0.10939765,0.82638085,0.9578920534143898,Male
Tps1,0.17443633,0.82682145,0.9578920534143898,Male
Prx6c,0.109778404,0.82695115,0.9578920534143898,Male
Karl,-0.18020344,0.82766986,0.9578920534143898,Male
Dh44,-0.064834595,0.82931167,0.9578920534143898,Male
Pdf,-0.7915797,0.8293541,0.9578920534143898,Male
betaTub60D,-0.18461156,0.82965124,0.9578920534143898,Male
CG14050,-0.041762233,0.8301661,0.9578920534143898,Male
GstZ1,-0.08039904,0.8302057,0.9578920534143898,Male
CDase,0.1336875,0.8304535,0.9578920534143898,Male
Est17,0.11183894,0.8305043,0.9578920534143898,Male
DIP-theta,-0.04947567,0.8305887,0.9578920534143898,Male
bru2,0.043905735,0.8306186,0.9578920534143898,Male
lncRNA:CR46006,0.078448296,0.83106834,0.9578920534143898,Male
BomS6,0.1812002,0.8313342,0.9578920534143898,Male
NimB1,0.10653806,0.831378,0.9578920534143898,Male
Cdk4,0.08254969,0.831555,0.9578920534143898,Male
scyl,-0.022561073,0.83173406,0.9578920534143898,Male
Lapsyn,0.03418064,0.8318976,0.9578920534143898,Male
Bcat,-0.06049204,0.83210856,0.9578920534143898,Male
Ldh,0.17111826,0.8325181,0.9578920534143898,Male
norpA,-0.028709412,0.83263636,0.9578920534143898,Male
Orct,0.12368488,0.8337868,0.9578920534143898,Male
PGRP-SA,0.12784612,0.8338214,0.9578920534143898,Male
Hf,-0.08415723,0.833956,0.9578920534143898,Male
CG11594,0.10476112,0.83399373,0.9578920534143898,Male
osy,-0.050536156,0.8348654,0.9582660043839928,Male
nolo,-0.033221245,0.8362104,0.9591825597426471,Male
CG9072,0.14789915,0.83818614,0.960302718459705,Male
ex,0.13753557,0.8388928,0.960302718459705,Male
CG5758,0.033164978,0.83923787,0.960302718459705,Male
asRNA:CR45131,-0.03980446,0.83937573,0.960302718459705,Male
Jheh3,0.078256845,0.8401793,0.9605959416989006,Male
CG34227,0.50486255,0.84145945,0.9613565710338101,Male
bi,0.028888702,0.84230065,0.9613565710338101,Male
CG4757,-0.08947027,0.842488,0.9613565710338101,Male
pio,0.2758808,0.8442761,0.9622290086529893,Male
CG43114,0.0744791,0.8444314,0.9622290086529893,Male
trn,0.025129318,0.845078,0.9622290086529893,Male
CG14589,0.07869983,0.8459071,0.9622290086529893,Male
CG15673,0.047979116,0.84599394,0.9622290086529893,Male
LanB2,-0.070381284,0.84752905,0.9630128531280301,Male
Ugt35B1,0.08510113,0.8484426,0.9630128531280301,Male
Obp69a,0.15417409,0.84883094,0.9630128531280301,Male
CG13056,-0.24732995,0.848878,0.9630128531280301,Male
Cyp6d5,-0.18295026,0.85054195,0.9635500880228481,Male
SPARC,0.06813526,0.85091186,0.9635500880228481,Male
lectin-28C,0.0874176,0.8515074,0.9635500880228481,Male
lncRNA:CR45156,0.06656742,0.8515477,0.9635500880228481,Male
Balat,0.121741295,0.8521794,0.9636435754520377,Male
CG13071,-0.119289875,0.8546899,0.9654075056695572,Male
FASN3,0.08748698,0.8559363,0.9654075056695572,Male
Dscam4,-0.030813217,0.85661507,0.9654075056695572,Male
lncRNA:CR45242,-0.19968843,0.8566594,0.9654075056695572,Male
lncRNA:CR45414,0.096372604,0.8582312,0.9654075056695572,Male
Mtk,0.47598767,0.85830545,0.9654075056695572,Male
Acsf2,-0.10602689,0.8584951,0.9654075056695572,Male
CG5001,-0.019667625,0.85875666,0.9654075056695572,Male
CG10237,-0.15025187,0.8593879,0.9654075056695572,Male
GV1,0.09153223,0.86007106,0.9654075056695572,Male
ppk13,0.036757946,0.86013865,0.9654075056695572,Male
CG11147,-0.23409939,0.86034036,0.9654075056695572,Male
CG34331,-0.105183125,0.86155385,0.9655857536544751,Male
Mec2,-0.15305126,0.86192405,0.9655857536544751,Male
CG11294,-0.08552313,0.8621498,0.9655857536544751,Male
bez,0.06874931,0.86304903,0.9659206900626991,Male
CG17839,0.054092407,0.863629,0.9659206900626991,Male
GLaz,0.02128172,0.8641,0.9659206900626991,Male
CG32110,0.07761502,0.8648711,0.9661611793154762,Male
egr,0.12520885,0.86543405,0.9661611793154762,Male
Spn88Ea,0.038410187,0.86633,0.9661611793154762,Male
shakB,-0.048864365,0.86652994,0.9661611793154762,Male
Eaat1,-0.05913639,0.8670677,0.9661611793154762,Male
BomS1,-0.31138992,0.86868024,0.9673437902770067,Male
Dso2,0.2885425,0.8702722,0.9675679511854813,Male
asRNA:CR45944,-0.09474206,0.8704835,0.9675679511854813,Male
Act79B,-0.072206974,0.8705355,0.9675679511854813,Male
CG41378,-0.18276215,0.8713403,0.9678494610363924,Male
lncRNA:CR45808,-0.06296086,0.8740145,0.9700966644287109,Male
Elovl7,0.1799084,0.8749009,0.9700966644287109,Male
NetB,-0.031345367,0.8755243,0.9700966644287109,Male
dl,-0.07232571,0.8756074,0.9700966644287109,Male
Sarm,0.009329319,0.8767497,0.9700966644287109,Male
upd2,0.26927733,0.8772231,0.9700966644287109,Male
Adc,-0.26419544,0.877626,0.9700966644287109,Male
CG17896,-0.029384613,0.87819064,0.9700966644287109,Male
Ude,0.06460285,0.8784488,0.9700966644287109,Male
lncRNA:roX2,-0.03362751,0.8792221,0.9700966644287109,Male
lncRNA:CR45456,-0.12999225,0.8799588,0.9700966644287109,Male
TTLL6A,-0.116555214,0.880406,0.9700966644287109,Male
Jhbp14,0.3116479,0.8816436,0.9700966644287109,Male
5-HT1A,0.016542435,0.881745,0.9700966644287109,Male
CG15537,0.045158386,0.8820406,0.9700966644287109,Male
lncRNA:CR44544,0.050685287,0.8836584,0.9700966644287109,Male
kug,0.031350136,0.8836882,0.9700966644287109,Male
Khk,0.026860833,0.8837035,0.9700966644287109,Male
GstT3,0.083847046,0.8841209,0.9700966644287109,Male
Hml,0.08776188,0.8844186,0.9700966644287109,Male
SmydA-8,-0.06540871,0.8851093,0.9702478583941677,Male
CG34355,-0.039434433,0.8871106,0.9718345994508817,Male
CG13856,0.31549692,0.88780236,0.9719857390196117,Male
CG7888,-0.036833763,0.8889422,0.9726268739771664,Male
CG32195,-0.05345249,0.8912885,0.9731985063695195,Male
Chd64,0.01723671,0.8913268,0.9731985063695195,Male
CG10177,-0.023321152,0.89144945,0.9731985063695195,Male
ple,-0.0360775,0.89168274,0.9731985063695195,Male
Mmp1,0.029788971,0.8941961,0.9747669291052019,Male
Syx4,-0.047991037,0.8942306,0.9747669291052019,Male
Sox102F,0.047763824,0.89481556,0.9747991106067659,Male
Idgf3,-0.039013863,0.8973163,0.9763332681484423,Male
CG31778,0.09234369,0.8973365,0.9763332681484423,Male
JhI-26,-0.017583609,0.90020597,0.9788484821532295,Male
ACXC,0.08043623,0.9008229,0.9789127503386222,Male
Jhbp3,-0.15268373,0.90264446,0.9800269429851669,Male
ptc,0.06301355,0.90320086,0.9800269429851669,Male
CG31199,0.0980382,0.90352345,0.9800269429851669,Male
ninaB,0.03688526,0.90640646,0.9825468104588094,Male
zfh1,0.015989304,0.9076849,0.9833253460165895,Male
CG10479,0.023498058,0.90936196,0.9845344218701805,Male
KaiR1D,-0.029964924,0.9099941,0.9846113889343788,Male
CG3270,-0.12056923,0.9109577,0.9850323871501441,Male
lncRNA:CR45566,-0.07381475,0.9121217,0.9850323871501441,Male
Drip,0.0527606,0.9125907,0.9850323871501441,Male
Drep3,0.023764133,0.91265225,0.9850323871501441,Male
Hr51,-0.05141449,0.9142115,0.9850323871501441,Male
drd,0.039473057,0.9145187,0.9850323871501441,Male
Obp99c,-0.06688404,0.91653556,0.9850323871501441,Male
Ddc,0.021541595,0.9167276,0.9850323871501441,Male
FER,0.016886234,0.9182625,0.9850323871501441,Male
CG5493,-0.03363335,0.91869897,0.9850323871501441,Male
CG5321,0.06281185,0.91880465,0.9850323871501441,Male
dpr17,0.011300087,0.919009,0.9850323871501441,Male
CG13360,-0.17220879,0.9193512,0.9850323871501441,Male
scro,0.043720245,0.91962904,0.9850323871501441,Male
Nrg,0.010787964,0.9196762,0.9850323871501441,Male
asRNA:CR44981,0.04566312,0.920003,0.9850323871501441,Male
Tsf1,0.046347618,0.92033273,0.9850323871501441,Male
asRNA:CR45621,-0.05259514,0.9213076,0.9850323871501441,Male
CG16798,-0.047216892,0.9216505,0.9850323871501441,Male
CG10031,0.057205677,0.92233145,0.9850323871501441,Male
elg1,0.041892886,0.92301214,0.9850323871501441,Male
lncRNA:CR43461,0.028145552,0.92334,0.9850323871501441,Male
SoxN,-0.030593872,0.9238777,0.9850323871501441,Male
Gel,-0.02300167,0.92411613,0.9850323871501441,Male
CG9377,-0.030796051,0.9249232,0.9850323871501441,Male
CG5958,0.05377245,0.9249763,0.9850323871501441,Male
Trissin,-0.40262747,0.92614424,0.9856780950339221,Male
Asm,0.037120104,0.9275873,0.9866155450994318,Male
Nans,0.038661003,0.9287602,0.9872647614135373,Male
CG4914,-0.053462625,0.9296857,0.9874763168974551,Male
bt,0.12269688,0.9307993,0.9874763168974551,Male
CG3328,-0.04400921,0.93175435,0.9874763168974551,Male
Mink,-0.0042295456,0.9326511,0.9874763168974551,Male
CtsK2,0.05030024,0.9330278,0.9874763168974551,Male
CG15459,0.07383394,0.9333658,0.9874763168974551,Male
ldd,0.1298635,0.9341997,0.9874763168974551,Male
bero,0.062681675,0.93492687,0.9874763168974551,Male
lncRNA:CR45048,0.046257734,0.9352204,0.9874763168974551,Male
Epac,0.019134521,0.93566006,0.9874763168974551,Male
CG31313,0.058986187,0.9361037,0.9874763168974551,Male
BBS4,0.035604715,0.9362265,0.9874763168974551,Male
Dip-B,0.04840803,0.9373794,0.9874763168974551,Male
lncRNA:CR45805,-0.0312953,0.93798023,0.9874763168974551,Male
P5cr-2,-0.0443002,0.93837863,0.9874763168974551,Male
Oda,0.016719818,0.9387686,0.9874763168974551,Male
CG42807,-0.09306812,0.9395966,0.9874763168974551,Male
Osi3,0.041876912,0.9396263,0.9874763168974551,Male
CG17108,-0.08279133,0.9396498,0.9874763168974551,Male
Arlr,-0.101641655,0.9410286,0.98780517578125,Male
SoYb,-0.040638685,0.9415851,0.98780517578125,Male
Bckdha,-0.029535294,0.9422993,0.98780517578125,Male
CG13012,0.017116547,0.9425626,0.98780517578125,Male
Tsp42Eg,-0.05172515,0.9440587,0.98780517578125,Male
bdl,0.013410091,0.94412935,0.98780517578125,Male
CG14892,0.0927937,0.94485,0.98780517578125,Male
BomS5,-0.10525739,0.94497424,0.98780517578125,Male
CG1213,0.047069073,0.9454791,0.98780517578125,Male
baz,-0.01624155,0.9455913,0.98780517578125,Male
Akh,0.0898509,0.9475893,0.9893034890178837,Male
zormin,-0.02116847,0.94836545,0.9895251769656659,Male
cana,0.019999266,0.9497126,0.9902705466662337,Male
Pura,0.036357403,0.9502083,0.9902705466662337,Male
Hex-C,0.048352957,0.9513904,0.9903309596956554,Male
SLC22A,-0.042699337,0.95139486,0.9903309596956554,Male
CG5062,0.029517412,0.9528098,0.9912159302987922,Male
CG4301,0.02362895,0.95454025,0.9915473170534393,Male
otp,0.017097473,0.9545421,0.9915473170534393,Male
lncRNA:CR45673,-0.03783679,0.9548233,0.9915473170534393,Male
atilla,-0.076500416,0.955936,0.9919617959531711,Male
CG5888,0.018529415,0.9567475,0.9919617959531711,Male
CG13255,0.014155865,0.9572218,0.9919617959531711,Male
sls,-0.102705956,0.9579353,0.9919617959531711,Male
lncRNA:CR43650,-0.064168215,0.9580486,0.9919617959531711,Male
Thor,0.03181696,0.9616374,0.9944895510107594,Male
Wsck,0.037344456,0.9619945,0.9944895510107594,Male
CG14322,-0.004629612,0.9627663,0.9944895510107594,Male
CG34208,0.036156178,0.9639493,0.9944895510107594,Male
Frq1,0.007434845,0.96436554,0.9944895510107594,Male
CG15201,0.005842209,0.9644382,0.9944895510107594,Male
Pvf3,-0.011481285,0.9644565,0.9944895510107594,Male
CG42578,0.015305877,0.965102,0.9945707741164489,Male
CG4928,0.03992033,0.9663854,0.9953089611071376,Male
CG15209,0.028058052,0.9676001,0.9959754742485337,Male
Sp7,-0.010817051,0.9683327,0.996094536167118,Male
Ace,-0.010559082,0.9690726,0.996094536167118,Male
Ama,-0.024715543,0.96941847,0.996094536167118,Male
Scp2,0.011559486,0.9703294,0.9964471039121928,Male
CG5895,-0.017259598,0.9710596,0.996613798085709,Male
Ance,0.021544695,0.9725117,0.9966435649431156,Male
ome,-0.008591652,0.9732674,0.9966435649431156,Male
CG31999,0.007367611,0.9732765,0.9966435649431156,Male
CG7203,0.07734442,0.9733602,0.9966435649431156,Male
pug,0.008498192,0.97394365,0.9966595441189868,Male
mbl,-0.007580757,0.97512573,0.9968242041324842,Male
GILT2,0.017775536,0.9756246,0.9968242041324842,Male
Vmat,-0.011928558,0.9758961,0.9968242041324842,Male
tsl,-0.014558315,0.9776453,0.9968242041324842,Male
alpha-Est3,-0.012287974,0.97773206,0.9968242041324842,Male
pHCl-1,-0.008148193,0.97801894,0.9968242041324842,Male
Pde1c,0.006617546,0.97933006,0.9968242041324842,Male
pinta,0.019853115,0.979909,0.9968242041324842,Male
CG14301,0.0111300945,0.98046935,0.9968242041324842,Male
CG34028,-0.011846185,0.9814685,0.9968242041324842,Male
slp2,0.014307976,0.9816122,0.9968242041324842,Male
sxe2,0.054153442,0.98188996,0.9968242041324842,Male
uncNacbeta,0.015168905,0.98216397,0.9968242041324842,Male
fit,-0.02657783,0.9829751,0.9968242041324842,Male
inaD,0.016211987,0.9834608,0.9968242041324842,Male
CG14153,-0.0054529905,0.9848336,0.9968242041324842,Male
CG17292,0.0055725574,0.98487157,0.9968242041324842,Male
CG8501,0.011321306,0.9850117,0.9968242041324842,Male
Hsp68,0.016271114,0.9850293,0.9968242041324842,Male
CG10621,0.013382554,0.98622274,0.9968242041324842,Male
Caf1-180,-0.0062241554,0.98627883,0.9968242041324842,Male
Fas2,-0.0038042068,0.98660034,0.9968242041324842,Male
lncRNA:CR43855,-0.004624188,0.98774946,0.9970891951417841,Male
CG16743,-0.0062994957,0.9879989,0.9970891951417841,Male
lncRNA:CR44718,-0.0015830994,0.98927873,0.9978070138514727,Male
Obp19d,0.02041769,0.99104863,0.9985426983516876,Male
CG13229,-0.002480507,0.99272126,0.9985426983516876,Male
frma,0.0018110275,0.9934818,0.9985426983516876,Male
VGlut2,0.009867668,0.9935664,0.9985426983516876,Male
CG7460,-0.0041741133,0.9939288,0.9985426983516876,Male
fok,0.0014286041,0.9941683,0.9985426983516876,Male
Antp,-0.001613617,0.9942451,0.9985426983516876,Male
CG9777,-0.0032866,0.9945599,0.9985426983516876,Male
pim,-0.0049653053,0.9955867,0.9986930803571429,Male
CG7457,-0.0031576157,0.9958478,0.9986930803571429,Male
GstE8,0.0007741451,0.99764335,0.999382541604238,Male
Prip,0.001711607,0.99767417,0.999382541604238,Male
GrlHz,-0.00043344498,0.9991565,0.999718507946047,Male
Glt,-0.00034952164,0.999404,0.999718507946047,Male
CG10062,0.00038003922,0.9997185,0.999718507946047,Male
