Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Z-score,Combined Score,Genes
GO_Biological_Process_2018,ncRNA processing (GO:0034470),1/56,0.3443747157739086,0.4298210738230738,0.4926207143258955,0.6242369357106767,-1.103200176088122,1.1760388843280956,mRpL44
GO_Biological_Process_2018,dorsal/ventral pattern formation (GO:0009953),1/56,0.3443747157739086,0.4298210738230738,0.4926207143258955,0.6242369357106767,-1.189001080237296,1.2675047866883906,eca
GO_Biological_Process_2018,ubiquitin-dependent protein catabolic process (GO:0006511),2/164,0.3488276703713957,0.4311133697222448,0.586663928307911,0.6858183950641777,-0.7606760344239737,0.8011267016066677,Prosbeta5;Prosbeta1
GO_Biological_Process_2018,rRNA processing (GO:0006364),1/57,0.3493057122147104,0.4311133697222448,0.4986464443181388,0.6294700361734679,-1.3053863709435884,1.3730155330098783,mRpL1
GO_Biological_Process_2018,cellular protein localization (GO:0034613),2/164,0.3488276703713957,0.4311133697222448,0.586663928307911,0.6858183950641777,-0.8648482248297439,0.9108384836560566,eca;Rab18
GO_Biological_Process_2018,neuromuscular synaptic transmission (GO:0007274),1/59,0.3590574556982574,0.4398785066118873,0.5104862965939742,0.6371483100345842,-1.2057811813032615,1.235048938591298,P32
GO_Biological_Process_2018,ribosome biogenesis (GO:0042254),1/59,0.3590574556982574,0.4398785066118873,0.5104862965939742,0.6371483100345842,-1.1633806631028634,1.1916192385668518,RpL34a
GO_Biological_Process_2018,wound healing (GO:0042060),1/61,0.3686640128288095,0.4499869568351645,0.5220494465301686,0.6491401357603594,-1.1975563537585383,1.1950050606243117,Gs1l
KEGG_2019,Aminoacyl-tRNA biosynthesis,1/64,0.38280631245324,0.4534080112205141,0.6871083559901846,0.8328678898664528,-56.69736651926114,54.44229279582856,HisRS
KEGG_2019,Apoptosis,1/69,0.4056808521446705,0.4534080112205141,0.7141481771893143,0.8328678898664528,0.3521710937234291,-0.3177247132420389,Cyt-c-p
GO_Biological_Process_2018,intracellular protein transport (GO:0006886),2/173,0.3731348643359858,0.4537757324525541,0.6156307918910386,0.712158267971515,-0.7565092651025258,0.7457784520855524,eca;Rab18
