Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Z-score,Combined Score,Genes
GO_Molecular_Function_2018,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)",1/39,0.0495134554202235,0.0754010940662664,0.0839823684011832,0.1274014307292161,-2.662386974713544,8.001832858661976,Pdh
GO_Molecular_Function_2018,calcium channel activity (GO:0005262),1/32,0.0408035529786985,0.0754010940662664,0.0697723463851689,0.1274014307292161,-1.989736521896949,6.365139513124813,brv3
GO_Biological_Process_2018,calcium ion transport (GO:0006816),1/42,0.0532229454036247,0.0757750409136352,0.0787412551278658,0.1121061937413682,-1.8695571747874005,5.483907880850802,brv3
GO_Biological_Process_2018,rhabdomere development (GO:0042052),1/43,0.0544563457145257,0.076238884000336,0.0805016221555693,0.112702271017797,-1.672671952502991,4.868070676273378,ninaE
GO_Biological_Process_2018,glutathione metabolic process (GO:0006749),1/47,0.0593745148132626,0.0817616269559681,0.0875117431622028,0.1205079741905743,-1.5731192032120451,4.442315882861692,se
GO_Biological_Process_2018,ribosomal large subunit biogenesis (GO:0042273),1/49,0.0618243660303002,0.0837620442991164,0.0909980680202279,0.1232877050596637,-1.5055751801376849,4.190704858026682,Rbm13
KEGG_2019,N-Glycan biosynthesis,1/38,0.0482738561973299,0.0845858368631335,0.0605783056745979,0.1060063608195526,-48.056208574266485,145.65188754104187,xit
KEGG_2019,Folate biosynthesis,1/40,0.0507515021178801,0.0845858368631335,0.0636038164917316,0.1060063608195526,-75.45614035087719,224.9207243063788,se
GO_Biological_Process_2018,protein glycosylation (GO:0006486),1/52,0.0654876428027837,0.0873168570703783,0.096204252023215,0.1282723360309534,-1.6920749220145948,4.612416562133036,xit
GO_Biological_Process_2018,rRNA processing (GO:0006364),1/57,0.071562560040627,0.0924808468217334,0.1048194259177023,0.135458950416723,-1.6270576917858712,4.290849285440808,Rbm13
GO_Biological_Process_2018,neuropeptide signaling pathway (GO:0007218),1/57,0.071562560040627,0.0924808468217334,0.1048194259177023,0.135458950416723,-1.4200408826866042,3.744908024794515,Nplp3
GO_Molecular_Function_2018,hydrogen ion transmembrane transporter activity (GO:0015078),1/58,0.0727729784044684,0.0935652579486023,0.1215486681699792,0.1562768590756875,-1.920807524272159,5.033304336551569,RFeSP
GO_Biological_Process_2018,response to light stimulus (GO:0009416),1/62,0.0775994958828447,0.0973440736996126,0.1133579041375529,0.1421285586165849,-1.3403974296092012,3.4263163338675087,ninaE
GO_Biological_Process_2018,sensory perception of sound (GO:0007605),1/63,0.0788023453758769,0.0973440736996126,0.1150564522134258,0.1421285586165849,-1.4107448613392104,3.584438204675757,Arr2
GO_Biological_Process_2018,ER to Golgi vesicle-mediated transport (GO:0006888),1/63,0.0788023453758769,0.0973440736996126,0.1150564522134258,0.1421285586165849,-1.4718924008215737,3.739802638492964,CG4293
GO_Biological_Process_2018,peptide metabolic process (GO:0006518),1/72,0.0895603341387775,0.105958705178272,0.1302073063384952,0.1540480807385014,-2.2738459681145544,5.486432773256185,se
