Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Z-score,Combined Score,Genes
GO_Biological_Process_2018,negative regulation of cellular process (GO:0048523),1/91,0.1592453602668403,0.1804257776422328,0.2364400304013017,0.2678877191738887,-1.2439245025543209,2.2854738329558835,pros
GO_Molecular_Function_2018,hydrogen ion transmembrane transporter activity (GO:0015078),1/58,0.1045800556877002,0.1831124300287086,0.1473966760342988,0.2577673630713883,-1.802275742459622,4.069182528747393,ox
GO_Molecular_Function_2018,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)",1/60,0.1079893818118025,0.1831124300287086,0.1520166500164597,0.2577673630713883,-1.249474950965283,2.7809843531772405,pros
GO_Biological_Process_2018,"regulation of mRNA splicing, via spliceosome (GO:0048024)",1/93,0.1624518485161433,0.183156495876044,0.2409315499131913,0.2714980534236236,-1.0312653483199954,1.8741944577645595,CG6999
GO_Biological_Process_2018,mitochondrial gene expression (GO:0140053),1/94,0.1640506243075816,0.1831633184016688,0.2431678217620281,0.2714980534236236,-0.999935225438413,1.8074631287730685,mRpS25
GO_Biological_Process_2018,mitochondrial translation (GO:0032543),1/94,0.1640506243075816,0.1831633184016688,0.2431678217620281,0.2714980534236236,-0.9420082603439808,1.7027554928119435,mRpS25
GO_Molecular_Function_2018,"translation factor activity, RNA binding (GO:0008135)",1/68,0.121500734305838,0.1974386932469868,0.1702628831377595,0.2766771850988592,-1.7328490383761317,3.65255980523945,eIF5
GO_Molecular_Function_2018,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001227)",1/73,0.1298439139059891,0.202556505693343,0.1814791717822215,0.2831075079802656,-1.1885207928449646,2.426272746128419,pros
GO_Biological_Process_2018,positive regulation of signal transduction (GO:0009967),1/107,0.1845662316681722,0.2050735907424136,0.271671949867588,0.3018577220750978,-1.1031175087578036,1.8639893915180528,apolpp
GO_Biological_Process_2018,Golgi vesicle transport (GO:0048193),1/108,0.1861238892989445,0.2058100698978714,0.2738215129592176,0.302783403752981,-0.905117336604336,1.5218124767738996,ct
GO_Biological_Process_2018,respiratory system development (GO:0060541),1/112,0.1923255990763242,0.2116501808016965,0.2823592377433171,0.3107302616314016,-0.9844358148182588,1.6229069357700272,ct
GO_Biological_Process_2018,regulation of macromolecule metabolic process (GO:0060255),1/113,0.1938688225088732,0.2123325198906706,0.2844786185275401,0.3115718202920677,-1.0718634945271734,1.7584708675278895,pros
GO_Biological_Process_2018,eye morphogenesis (GO:0048592),1/114,0.1954091747215514,0.213005261544819,0.2865920115817555,0.3123988751839041,-1.2948441635494798,2.114039737207935,pros
GO_Biological_Process_2018,regulation of Notch signaling pathway (GO:0008593),1/117,0.2000130562355804,0.2169952968593561,0.2928964257434632,0.3177649901933799,-0.9924565564039206,1.5972324217018936,ct
GO_Biological_Process_2018,border follicle cell migration (GO:0007298),1/121,0.2061116825847927,0.2225619107723113,0.3012194582151185,0.3252604478379214,-0.8676464092654875,1.3703061713243567,egh
GO_Molecular_Function_2018,cation channel activity (GO:0005261),1/86,0.1511767568377915,0.2267651352566873,0.2099799245268487,0.3149698867902731,-1.0794208178699265,2.0393557437912544,CG42594
GO_Biological_Process_2018,negative regulation of nucleic acid-templated transcription (GO:1903507),1/132,0.2226504234595781,0.23929718409207,0.3236273978317657,0.34782383879115,-0.9600224093231992,1.4420999137143318,Dsp1
KEGG_2019,RNA transport,1/147,0.2446636085165158,0.2446636085165158,0.3827087415980097,0.3827087415980097,2.8104611901418823,-3.9567669140499935,eIF5
GO_Molecular_Function_2018,GTPase activity (GO:0003924),1/107,0.1845662316681722,0.2480133490693096,0.2540623691500338,0.3526045088428877,-1.035201578958022,1.7492286596315356,RabX1
GO_Molecular_Function_2018,sequence-specific double-stranded DNA binding (GO:1990837),1/111,0.1907794992840843,0.2480133490693096,0.2621930963190703,0.3526045088428877,-0.9830405840829636,1.6285413764118943,ct
GO_Molecular_Function_2018,RNA binding (GO:0003723),2/401,0.1766165847032913,0.2480133490693096,0.2954763093211347,0.3590883171377163,-0.8896922597907891,1.542525382853625,CG6999;CG32706
GO_Molecular_Function_2018,metal ion binding (GO:0046872),1/107,0.1845662316681722,0.2480133490693096,0.2540623691500338,0.3526045088428877,-1.1324868926545886,1.9136162169327589,MtnA
